Pro Com,Distretto,COMUNE,Residenti al 31/12/2019,data,positivi
82005,Palermo,Altofonte,10015,2021-01-29,69
82005,Palermo,Altofonte,10015,2021-01-30,69
82005,Palermo,Altofonte,10015,2021-02-01,44
82005,Palermo,Altofonte,10015,2021-02-02,44
82005,Palermo,Altofonte,10015,2021-02-03,44
82005,Palermo,Altofonte,10015,2021-02-04,38
82005,Palermo,Altofonte,10015,2021-02-05,38
82005,Palermo,Altofonte,10015,2021-02-06,38
82005,Palermo,Altofonte,10015,2021-02-08,38
82005,Palermo,Altofonte,10015,2021-02-09,38
82005,Palermo,Altofonte,10015,2021-02-10,48
82005,Palermo,Altofonte,10015,2021-02-11,48
82005,Palermo,Altofonte,10015,2021-02-12,20
82005,Palermo,Altofonte,10015,2021-02-13,20
82005,Palermo,Altofonte,10015,2021-02-15,20
82005,Palermo,Altofonte,10015,2021-02-16,20
82005,Palermo,Altofonte,10015,2021-02-17,20
82005,Palermo,Altofonte,10015,2021-02-18,20
82005,Palermo,Altofonte,10015,2021-02-19,20
82005,Palermo,Altofonte,10015,2021-02-20,20
82005,Palermo,Altofonte,10015,2021-02-22,20
82005,Palermo,Altofonte,10015,2021-02-23,20
82005,Palermo,Altofonte,10015,2021-02-24,20
82006,Bagheria,Bagheria,54620,2020-10-19,70
82006,Bagheria,Bagheria,54620,2020-10-20,70
82006,Bagheria,Bagheria,54620,2020-10-21,70
82006,Bagheria,Bagheria,54620,2020-10-22,100
82006,Bagheria,Bagheria,54620,2020-10-23,100
82006,Bagheria,Bagheria,54620,2020-10-24,100
82006,Bagheria,Bagheria,54620,2020-10-26,101
82006,Bagheria,Bagheria,54620,2020-10-27,101
82006,Bagheria,Bagheria,54620,2020-10-28,101
82006,Bagheria,Bagheria,54620,2020-10-29,110
82006,Bagheria,Bagheria,54620,2020-10-30,120
82006,Bagheria,Bagheria,54620,2020-10-31,121
82006,Bagheria,Bagheria,54620,2020-11-02,182
82006,Bagheria,Bagheria,54620,2020-11-03,170
82006,Bagheria,Bagheria,54620,2020-11-04,196
82006,Bagheria,Bagheria,54620,2020-11-05,196
82006,Bagheria,Bagheria,54620,2020-11-07,197
82006,Bagheria,Bagheria,54620,2020-11-09,205
82006,Bagheria,Bagheria,54620,2020-11-10,205
82006,Bagheria,Bagheria,54620,2020-11-11,205
82006,Bagheria,Bagheria,54620,2020-11-12,255
82006,Bagheria,Bagheria,54620,2020-11-13,285
82006,Bagheria,Bagheria,54620,2020-11-14,285
82006,Bagheria,Bagheria,54620,2020-11-16,321
82006,Bagheria,Bagheria,54620,2020-11-17,311
82006,Bagheria,Bagheria,54620,2020-11-18,333
82006,Bagheria,Bagheria,54620,2020-11-19,349
82006,Bagheria,Bagheria,54620,2020-11-20,381
82006,Bagheria,Bagheria,54620,2020-11-22,402
82006,Bagheria,Bagheria,54620,2020-11-23,402
82006,Bagheria,Bagheria,54620,2020-11-24,411
82006,Bagheria,Bagheria,54620,2020-11-25,404
82006,Bagheria,Bagheria,54620,2020-11-26,456
82006,Bagheria,Bagheria,54620,2020-11-27,456
82006,Bagheria,Bagheria,54620,2020-11-28,469
82006,Bagheria,Bagheria,54620,2020-11-30,452
82006,Bagheria,Bagheria,54620,2020-12-01,449
82006,Bagheria,Bagheria,54620,2020-12-02,438
82006,Bagheria,Bagheria,54620,2020-12-04,456
82006,Bagheria,Bagheria,54620,2020-12-05,387
82006,Bagheria,Bagheria,54620,2020-12-07,409
82006,Bagheria,Bagheria,54620,2020-12-09,400
82006,Bagheria,Bagheria,54620,2020-12-10,391
82006,Bagheria,Bagheria,54620,2020-12-11,397
82006,Bagheria,Bagheria,54620,2020-12-12,351
82006,Bagheria,Bagheria,54620,2020-12-14,351
82006,Bagheria,Bagheria,54620,2020-12-16,346
82006,Bagheria,Bagheria,54620,2020-12-17,346
82006,Bagheria,Bagheria,54620,2020-12-18,303
82006,Bagheria,Bagheria,54620,2020-12-19,303
82006,Bagheria,Bagheria,54620,2020-12-21,309
82006,Bagheria,Bagheria,54620,2020-12-22,314
82006,Bagheria,Bagheria,54620,2020-12-23,313
82006,Bagheria,Bagheria,54620,2020-12-26,331
82006,Bagheria,Bagheria,54620,2020-12-29,346
82006,Bagheria,Bagheria,54620,2020-12-30,346
82006,Bagheria,Bagheria,54620,2020-12-31,371
82006,Bagheria,Bagheria,54620,2021-01-05,400
82006,Bagheria,Bagheria,54620,2021-01-06,423
82006,Bagheria,Bagheria,54620,2021-01-07,423
82006,Bagheria,Bagheria,54620,2021-01-08,409
82006,Bagheria,Bagheria,54620,2021-01-09,409
82006,Bagheria,Bagheria,54620,2021-01-11,418
82006,Bagheria,Bagheria,54620,2021-01-12,440
82006,Bagheria,Bagheria,54620,2021-01-13,440
82006,Bagheria,Bagheria,54620,2021-01-14,444
82006,Bagheria,Bagheria,54620,2021-01-15,431
82006,Bagheria,Bagheria,54620,2021-01-16,447
82006,Bagheria,Bagheria,54620,2021-01-18,452
82006,Bagheria,Bagheria,54620,2021-01-19,467
82006,Bagheria,Bagheria,54620,2021-01-20,481
82006,Bagheria,Bagheria,54620,2021-01-21,486
82006,Bagheria,Bagheria,54620,2021-01-22,518
82006,Bagheria,Bagheria,54620,2021-01-23,528
82006,Bagheria,Bagheria,54620,2021-01-25,539
82006,Bagheria,Bagheria,54620,2021-01-26,525
82006,Bagheria,Bagheria,54620,2021-01-27,534
82006,Bagheria,Bagheria,54620,2021-01-28,557
82006,Bagheria,Bagheria,54620,2021-01-29,494
82006,Bagheria,Bagheria,54620,2021-01-30,482
82006,Bagheria,Bagheria,54620,2021-02-01,484
82006,Bagheria,Bagheria,54620,2021-02-02,475
82006,Bagheria,Bagheria,54620,2021-02-03,432
82006,Bagheria,Bagheria,54620,2021-02-04,432
82006,Bagheria,Bagheria,54620,2021-02-05,398
82006,Bagheria,Bagheria,54620,2021-02-06,426
82006,Bagheria,Bagheria,54620,2021-02-08,426
82006,Bagheria,Bagheria,54620,2021-02-09,411
82006,Bagheria,Bagheria,54620,2021-02-10,386
82006,Bagheria,Bagheria,54620,2021-02-11,386
82006,Bagheria,Bagheria,54620,2021-02-12,383
82006,Bagheria,Bagheria,54620,2021-02-13,365
82006,Bagheria,Bagheria,54620,2021-02-15,359
82006,Bagheria,Bagheria,54620,2021-02-16,345
82006,Bagheria,Bagheria,54620,2021-02-17,337
82006,Bagheria,Bagheria,54620,2021-02-18,337
82006,Bagheria,Bagheria,54620,2021-02-19,314
82006,Bagheria,Bagheria,54620,2021-02-20,315
82006,Bagheria,Bagheria,54620,2021-02-22,279
82006,Bagheria,Bagheria,54620,2021-02-23,279
82006,Bagheria,Bagheria,54620,2021-02-24,264
82007,Partinico,Balestrate,6415,2020-10-19,1
82007,Partinico,Balestrate,6415,2020-10-20,3
82007,Partinico,Balestrate,6415,2020-10-21,6
82007,Partinico,Balestrate,6415,2020-10-22,7
82007,Partinico,Balestrate,6415,2020-10-23,6
82007,Partinico,Balestrate,6415,2020-10-24,6
82007,Partinico,Balestrate,6415,2020-10-26,6
82007,Partinico,Balestrate,6415,2020-10-27,6
82007,Partinico,Balestrate,6415,2020-10-28,8
82007,Partinico,Balestrate,6415,2020-10-29,8
82007,Partinico,Balestrate,6415,2020-10-30,9
82007,Partinico,Balestrate,6415,2020-10-31,9
82007,Partinico,Balestrate,6415,2020-11-02,9
82007,Partinico,Balestrate,6415,2020-11-03,12
82007,Partinico,Balestrate,6415,2020-11-04,15
82007,Partinico,Balestrate,6415,2020-11-05,15
82007,Partinico,Balestrate,6415,2020-11-07,34
82007,Partinico,Balestrate,6415,2020-11-09,16
82007,Partinico,Balestrate,6415,2020-11-10,18
82007,Partinico,Balestrate,6415,2020-11-11,15
82007,Partinico,Balestrate,6415,2020-11-12,15
82007,Partinico,Balestrate,6415,2020-11-13,12
82007,Partinico,Balestrate,6415,2020-11-14,10
82007,Partinico,Balestrate,6415,2020-11-16,10
82007,Partinico,Balestrate,6415,2020-11-17,10
82007,Partinico,Balestrate,6415,2020-11-18,10
82007,Partinico,Balestrate,6415,2020-11-19,16
82007,Partinico,Balestrate,6415,2020-11-20,16
82007,Partinico,Balestrate,6415,2020-11-22,16
82007,Partinico,Balestrate,6415,2020-11-23,16
82007,Partinico,Balestrate,6415,2020-11-24,16
82007,Partinico,Balestrate,6415,2020-11-25,16
82007,Partinico,Balestrate,6415,2020-11-26,17
82007,Partinico,Balestrate,6415,2020-11-27,17
82007,Partinico,Balestrate,6415,2020-11-28,17
82007,Partinico,Balestrate,6415,2020-11-30,17
82007,Partinico,Balestrate,6415,2020-12-01,17
82007,Partinico,Balestrate,6415,2020-12-02,17
82007,Partinico,Balestrate,6415,2020-12-04,17
82007,Partinico,Balestrate,6415,2020-12-05,17
82007,Partinico,Balestrate,6415,2020-12-07,13
82007,Partinico,Balestrate,6415,2020-12-09,16
82007,Partinico,Balestrate,6415,2020-12-10,16
82007,Partinico,Balestrate,6415,2020-12-11,16
82007,Partinico,Balestrate,6415,2020-12-12,16
82007,Partinico,Balestrate,6415,2020-12-14,16
82007,Partinico,Balestrate,6415,2020-12-16,16
82007,Partinico,Balestrate,6415,2020-12-17,16
82007,Partinico,Balestrate,6415,2020-12-18,4
82007,Partinico,Balestrate,6415,2020-12-19,4
82007,Partinico,Balestrate,6415,2020-12-21,4
82007,Partinico,Balestrate,6415,2020-12-22,4
82007,Partinico,Balestrate,6415,2020-12-23,4
82007,Partinico,Balestrate,6415,2020-12-26,4
82007,Partinico,Balestrate,6415,2020-12-29,4
82007,Partinico,Balestrate,6415,2020-12-30,4
82007,Partinico,Balestrate,6415,2020-12-31,2
82007,Partinico,Balestrate,6415,2021-01-05,3
82007,Partinico,Balestrate,6415,2021-01-06,3
82007,Partinico,Balestrate,6415,2021-01-07,3
82007,Partinico,Balestrate,6415,2021-01-08,10
82007,Partinico,Balestrate,6415,2021-01-09,10
82007,Partinico,Balestrate,6415,2021-01-11,10
82007,Partinico,Balestrate,6415,2021-01-12,10
82007,Partinico,Balestrate,6415,2021-01-13,10
82007,Partinico,Balestrate,6415,2021-01-14,30
82007,Partinico,Balestrate,6415,2021-01-15,30
82007,Partinico,Balestrate,6415,2021-01-16,30
82007,Partinico,Balestrate,6415,2021-01-18,29
82007,Partinico,Balestrate,6415,2021-01-19,29
82007,Partinico,Balestrate,6415,2021-01-20,28
82007,Partinico,Balestrate,6415,2021-01-21,28
82007,Partinico,Balestrate,6415,2021-01-22,28
82007,Partinico,Balestrate,6415,2021-01-23,28
82007,Partinico,Balestrate,6415,2021-01-25,28
82007,Partinico,Balestrate,6415,2021-01-26,21
82007,Partinico,Balestrate,6415,2021-01-27,21
82007,Partinico,Balestrate,6415,2021-01-28,21
82007,Partinico,Balestrate,6415,2021-01-29,21
82007,Partinico,Balestrate,6415,2021-01-30,18
82007,Partinico,Balestrate,6415,2021-02-01,18
82007,Partinico,Balestrate,6415,2021-02-02,16
82007,Partinico,Balestrate,6415,2021-02-03,16
82007,Partinico,Balestrate,6415,2021-02-04,16
82007,Partinico,Balestrate,6415,2021-02-05,9
82007,Partinico,Balestrate,6415,2021-02-06,9
82007,Partinico,Balestrate,6415,2021-02-08,10
82007,Partinico,Balestrate,6415,2021-02-09,8
82007,Partinico,Balestrate,6415,2021-02-10,8
82007,Partinico,Balestrate,6415,2021-02-11,7
82007,Partinico,Balestrate,6415,2021-02-12,7
82007,Partinico,Balestrate,6415,2021-02-13,7
82007,Partinico,Balestrate,6415,2021-02-15,7
82007,Partinico,Balestrate,6415,2021-02-16,5
82007,Partinico,Balestrate,6415,2021-02-17,4
82007,Partinico,Balestrate,6415,2021-02-18,4
82007,Partinico,Balestrate,6415,2021-02-19,4
82007,Partinico,Balestrate,6415,2021-02-20,4
82007,Partinico,Balestrate,6415,2021-02-22,4
82007,Partinico,Balestrate,6415,2021-02-23,0
82007,Partinico,Balestrate,6415,2021-02-24,0
82008,Misilmeri,Baucina,1915,2020-10-19,4
82008,Misilmeri,Baucina,1915,2020-10-20,4
82008,Misilmeri,Baucina,1915,2020-10-21,4
82008,Misilmeri,Baucina,1915,2020-10-22,4
82008,Misilmeri,Baucina,1915,2020-10-23,4
82008,Misilmeri,Baucina,1915,2020-10-24,4
82008,Misilmeri,Baucina,1915,2020-10-26,4
82008,Misilmeri,Baucina,1915,2020-10-27,4
82008,Misilmeri,Baucina,1915,2020-10-28,4
82008,Misilmeri,Baucina,1915,2020-10-29,19
82008,Misilmeri,Baucina,1915,2020-10-30,19
82008,Misilmeri,Baucina,1915,2020-10-31,19
82008,Misilmeri,Baucina,1915,2020-11-02,19
82008,Misilmeri,Baucina,1915,2020-11-03,0
82008,Misilmeri,Baucina,1915,2020-11-04,0
82008,Misilmeri,Baucina,1915,2020-11-05,0
82008,Misilmeri,Baucina,1915,2020-11-07,0
82008,Misilmeri,Baucina,1915,2020-11-09,1
82008,Misilmeri,Baucina,1915,2020-11-10,1
82008,Misilmeri,Baucina,1915,2020-11-11,1
82008,Misilmeri,Baucina,1915,2020-11-12,11
82008,Misilmeri,Baucina,1915,2020-11-13,11
82008,Misilmeri,Baucina,1915,2020-11-14,13
82008,Misilmeri,Baucina,1915,2020-11-16,13
82008,Misilmeri,Baucina,1915,2020-11-17,13
82008,Misilmeri,Baucina,1915,2020-11-18,13
82008,Misilmeri,Baucina,1915,2020-11-19,14
82008,Misilmeri,Baucina,1915,2020-11-20,14
82008,Misilmeri,Baucina,1915,2020-11-22,14
82008,Misilmeri,Baucina,1915,2020-11-23,14
82008,Misilmeri,Baucina,1915,2020-11-24,14
82008,Misilmeri,Baucina,1915,2020-11-25,14
82008,Misilmeri,Baucina,1915,2020-11-26,14
82008,Misilmeri,Baucina,1915,2020-11-27,14
82008,Misilmeri,Baucina,1915,2020-11-28,14
82008,Misilmeri,Baucina,1915,2020-11-30,39
82008,Misilmeri,Baucina,1915,2020-12-01,39
82008,Misilmeri,Baucina,1915,2020-12-02,39
82008,Misilmeri,Baucina,1915,2020-12-04,39
82008,Misilmeri,Baucina,1915,2020-12-05,39
82008,Misilmeri,Baucina,1915,2020-12-07,39
82008,Misilmeri,Baucina,1915,2020-12-09,39
82008,Misilmeri,Baucina,1915,2020-12-10,39
82008,Misilmeri,Baucina,1915,2020-12-11,31
82008,Misilmeri,Baucina,1915,2020-12-12,31
82008,Misilmeri,Baucina,1915,2020-12-14,31
82008,Misilmeri,Baucina,1915,2020-12-16,31
82008,Misilmeri,Baucina,1915,2020-12-17,28
82008,Misilmeri,Baucina,1915,2020-12-18,28
82008,Misilmeri,Baucina,1915,2020-12-19,28
82008,Misilmeri,Baucina,1915,2020-12-21,18
82008,Misilmeri,Baucina,1915,2020-12-22,18
82008,Misilmeri,Baucina,1915,2020-12-23,18
82008,Misilmeri,Baucina,1915,2020-12-26,18
82008,Misilmeri,Baucina,1915,2020-12-29,18
82008,Misilmeri,Baucina,1915,2020-12-30,18
82008,Misilmeri,Baucina,1915,2020-12-31,18
82008,Misilmeri,Baucina,1915,2021-01-05,7
82008,Misilmeri,Baucina,1915,2021-01-06,7
82008,Misilmeri,Baucina,1915,2021-01-07,7
82008,Misilmeri,Baucina,1915,2021-01-08,7
82008,Misilmeri,Baucina,1915,2021-01-09,7
82008,Misilmeri,Baucina,1915,2021-01-11,7
82008,Misilmeri,Baucina,1915,2021-01-12,7
82008,Misilmeri,Baucina,1915,2021-01-13,7
82008,Misilmeri,Baucina,1915,2021-01-14,7
82008,Misilmeri,Baucina,1915,2021-01-15,7
82008,Misilmeri,Baucina,1915,2021-01-16,2
82008,Misilmeri,Baucina,1915,2021-01-18,2
82008,Misilmeri,Baucina,1915,2021-01-19,2
82008,Misilmeri,Baucina,1915,2021-01-20,2
82008,Misilmeri,Baucina,1915,2021-01-21,2
82008,Misilmeri,Baucina,1915,2021-01-22,2
82008,Misilmeri,Baucina,1915,2021-01-23,2
82008,Misilmeri,Baucina,1915,2021-01-25,2
82008,Misilmeri,Baucina,1915,2021-01-26,2
82008,Misilmeri,Baucina,1915,2021-01-27,2
82008,Misilmeri,Baucina,1915,2021-01-28,6
82008,Misilmeri,Baucina,1915,2021-01-29,6
82008,Misilmeri,Baucina,1915,2021-01-30,6
82008,Misilmeri,Baucina,1915,2021-02-01,6
82008,Misilmeri,Baucina,1915,2021-02-02,6
82008,Misilmeri,Baucina,1915,2021-02-03,6
82008,Misilmeri,Baucina,1915,2021-02-04,6
82008,Misilmeri,Baucina,1915,2021-02-05,6
82008,Misilmeri,Baucina,1915,2021-02-06,6
82008,Misilmeri,Baucina,1915,2021-02-08,6
82008,Misilmeri,Baucina,1915,2021-02-09,6
82008,Misilmeri,Baucina,1915,2021-02-10,6
82008,Misilmeri,Baucina,1915,2021-02-11,6
82008,Misilmeri,Baucina,1915,2021-02-12,6
82008,Misilmeri,Baucina,1915,2021-02-13,6
82008,Misilmeri,Baucina,1915,2021-02-15,6
82008,Misilmeri,Baucina,1915,2021-02-16,6
82008,Misilmeri,Baucina,1915,2021-02-17,6
82008,Misilmeri,Baucina,1915,2021-02-18,0
82008,Misilmeri,Baucina,1915,2021-02-19,0
82008,Misilmeri,Baucina,1915,2021-02-20,0
82008,Misilmeri,Baucina,1915,2021-02-22,0
82008,Misilmeri,Baucina,1915,2021-02-23,0
82008,Misilmeri,Baucina,1915,2021-02-24,0
82009,Palermo,Belmonte Mezzagno,11144,2020-10-19,10
82009,Palermo,Belmonte Mezzagno,11144,2020-10-20,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-21,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-22,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-23,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-24,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-26,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-27,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-28,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-29,11
82009,Palermo,Belmonte Mezzagno,11144,2020-10-30,12
82009,Palermo,Belmonte Mezzagno,11144,2020-10-31,14
82009,Palermo,Belmonte Mezzagno,11144,2020-11-02,14
82009,Palermo,Belmonte Mezzagno,11144,2020-11-03,17
82009,Palermo,Belmonte Mezzagno,11144,2020-11-04,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-05,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-07,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-09,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-10,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-11,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-12,21
82009,Palermo,Belmonte Mezzagno,11144,2020-11-13,21
82009,Palermo,Belmonte Mezzagno,11144,2020-11-14,21
82009,Palermo,Belmonte Mezzagno,11144,2020-11-16,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-17,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-18,19
82009,Palermo,Belmonte Mezzagno,11144,2020-11-19,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-20,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-22,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-23,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-24,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-25,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-26,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-27,54
82009,Palermo,Belmonte Mezzagno,11144,2020-11-28,57
82009,Palermo,Belmonte Mezzagno,11144,2020-11-30,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-01,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-02,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-04,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-05,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-07,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-09,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-10,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-11,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-12,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-14,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-16,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-17,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-18,57
82009,Palermo,Belmonte Mezzagno,11144,2020-12-19,55
82009,Palermo,Belmonte Mezzagno,11144,2020-12-21,55
82009,Palermo,Belmonte Mezzagno,11144,2020-12-22,55
82009,Palermo,Belmonte Mezzagno,11144,2020-12-23,55
82009,Palermo,Belmonte Mezzagno,11144,2020-12-26,55
82009,Palermo,Belmonte Mezzagno,11144,2020-12-29,55
82009,Palermo,Belmonte Mezzagno,11144,2020-12-30,87
82009,Palermo,Belmonte Mezzagno,11144,2020-12-31,87
82009,Palermo,Belmonte Mezzagno,11144,2021-01-05,137
82009,Palermo,Belmonte Mezzagno,11144,2021-01-06,98
82009,Palermo,Belmonte Mezzagno,11144,2021-01-07,98
82009,Palermo,Belmonte Mezzagno,11144,2021-01-08,137
82009,Palermo,Belmonte Mezzagno,11144,2021-01-09,244
82009,Palermo,Belmonte Mezzagno,11144,2021-01-11,244
82009,Palermo,Belmonte Mezzagno,11144,2021-01-12,244
82009,Palermo,Belmonte Mezzagno,11144,2021-01-13,244
82009,Palermo,Belmonte Mezzagno,11144,2021-01-14,244
82009,Palermo,Belmonte Mezzagno,11144,2021-01-15,254
82009,Palermo,Belmonte Mezzagno,11144,2021-01-16,244
82009,Palermo,Belmonte Mezzagno,11144,2021-01-18,288
82009,Palermo,Belmonte Mezzagno,11144,2021-01-19,288
82009,Palermo,Belmonte Mezzagno,11144,2021-01-20,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-21,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-22,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-23,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-25,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-26,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-27,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-28,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-29,310
82009,Palermo,Belmonte Mezzagno,11144,2021-01-30,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-01,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-02,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-03,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-04,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-05,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-06,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-08,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-09,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-10,121
82009,Palermo,Belmonte Mezzagno,11144,2021-02-11,120
82009,Palermo,Belmonte Mezzagno,11144,2021-02-12,120
82009,Palermo,Belmonte Mezzagno,11144,2021-02-13,120
82009,Palermo,Belmonte Mezzagno,11144,2021-02-15,120
82009,Palermo,Belmonte Mezzagno,11144,2021-02-16,120
82009,Palermo,Belmonte Mezzagno,11144,2021-02-17,120
82009,Palermo,Belmonte Mezzagno,11144,2021-02-18,120
82009,Palermo,Belmonte Mezzagno,11144,2021-02-19,60
82009,Palermo,Belmonte Mezzagno,11144,2021-02-20,60
82009,Palermo,Belmonte Mezzagno,11144,2021-02-22,60
82009,Palermo,Belmonte Mezzagno,11144,2021-02-23,60
82009,Palermo,Belmonte Mezzagno,11144,2021-02-24,60
82010,Corleone,Bisacquino,4321,2020-10-19,4
82010,Corleone,Bisacquino,4321,2020-10-20,5
82010,Corleone,Bisacquino,4321,2020-10-21,6
82010,Corleone,Bisacquino,4321,2020-10-22,9
82010,Corleone,Bisacquino,4321,2020-10-23,9
82010,Corleone,Bisacquino,4321,2020-10-24,9
82010,Corleone,Bisacquino,4321,2020-10-26,23
82010,Corleone,Bisacquino,4321,2020-10-27,23
82010,Corleone,Bisacquino,4321,2020-10-28,30
82010,Corleone,Bisacquino,4321,2020-10-29,31
82010,Corleone,Bisacquino,4321,2020-10-30,29
82010,Corleone,Bisacquino,4321,2020-10-31,29
82010,Corleone,Bisacquino,4321,2020-11-02,36
82010,Corleone,Bisacquino,4321,2020-11-03,36
82010,Corleone,Bisacquino,4321,2020-11-04,36
82010,Corleone,Bisacquino,4321,2020-11-05,39
82010,Corleone,Bisacquino,4321,2020-11-07,40
82010,Corleone,Bisacquino,4321,2020-11-09,42
82010,Corleone,Bisacquino,4321,2020-11-10,44
82010,Corleone,Bisacquino,4321,2020-11-11,44
82010,Corleone,Bisacquino,4321,2020-11-12,48
82010,Corleone,Bisacquino,4321,2020-11-13,56
82010,Corleone,Bisacquino,4321,2020-11-14,56
82010,Corleone,Bisacquino,4321,2020-11-16,56
82010,Corleone,Bisacquino,4321,2020-11-17,60
82010,Corleone,Bisacquino,4321,2020-11-18,63
82010,Corleone,Bisacquino,4321,2020-11-19,45
82010,Corleone,Bisacquino,4321,2020-11-20,45
82010,Corleone,Bisacquino,4321,2020-11-22,45
82010,Corleone,Bisacquino,4321,2020-11-23,55
82010,Corleone,Bisacquino,4321,2020-11-24,55
82010,Corleone,Bisacquino,4321,2020-11-25,53
82010,Corleone,Bisacquino,4321,2020-11-26,53
82010,Corleone,Bisacquino,4321,2020-11-27,51
82010,Corleone,Bisacquino,4321,2020-11-28,51
82010,Corleone,Bisacquino,4321,2020-11-30,51
82010,Corleone,Bisacquino,4321,2020-12-01,49
82010,Corleone,Bisacquino,4321,2020-12-02,49
82010,Corleone,Bisacquino,4321,2020-12-04,49
82010,Corleone,Bisacquino,4321,2020-12-05,19
82010,Corleone,Bisacquino,4321,2020-12-07,14
82010,Corleone,Bisacquino,4321,2020-12-09,18
82010,Corleone,Bisacquino,4321,2020-12-10,18
82010,Corleone,Bisacquino,4321,2020-12-11,15
82010,Corleone,Bisacquino,4321,2020-12-12,14
